"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"3985",10414641,"Silver Lake Hills Craftsman",53099579,"Sam","City of Los Angeles","Silver Lake",34.09113,-118.27392,"Entire home/apt",220,1,333,"202003",6.46,1,339
"3986",10428642,"VENICE BEACH TOWNHOUSE, STEPS TO THE WATER!!",24459887,"Olga","City of Los Angeles","Venice",33.98939,-118.47655,"Entire home/apt",329,30,196,"201910",3.66,2,0
"3987",10431318,"Charming guest house",53728509,"Gabi","City of Los Angeles","Valley Glen",34.1836,-118.40114,"Entire home/apt",150,2,1,"201909",0.11,1,365
"3989",10434356,"""Charlie Chaplin's Old House"" BEST!",53331260,"Don","City of Los Angeles","Venice",33.99156,-118.46688,"Entire home/apt",165,6,37,"202003",0.74,5,322
"3990",10435379,"VENICE BEACH OCEANSIDE RETREAT ~ 50 FEET TO BEACH!",9352017,"Sydney","City of Los Angeles","Venice",33.98477,-118.46999,"Entire home/apt",195,30,36,"201911",0.73,3,239
"3991",10435867,"Close to Venice/SM beach",16513823,"Dc","City of Los Angeles","Venice",33.99056,-118.47548,"Entire home/apt",130,30,2,"201603",0.04,3,364
"3992",10438564,"Amazing Venice Beach 1 Bedroom-2400P1",25326961,"Alba & Mike","City of Los Angeles","Venice",33.98322,-118.46758,"Entire home/apt",98,31,14,"201908",0.27,42,365
"3993",10439136,"Beverly Hills Private Room & Bath.",10363959,"Briana","City of Los Angeles","Beverly Crest",34.10081,-118.43463,"Private room",109,2,10,"202002",0.65,2,0
"3994",10449622,"1920s Mt Washington Vintage Charmer",1101523,"Kathryn","City of Los Angeles","Mount Washington",34.09172,-118.2139,"Entire home/apt",80,2,2,"201709",0.06,1,0
"3995",10452254,"Hollywood BLVD: Newly furnished ~  97 Walk score!",49737322,"Carlos & Tania","City of Los Angeles","Hollywood",34.09465,-118.3264,"Entire home/apt",112,1,123,"202005",2.42,12,261
"3996",10455415,"TWO BEDROOM APARTMENT",13682855,"Pedro","City of Los Angeles","Del Rey",33.98411,-118.43956,"Entire home/apt",100,30,9,"201903",0.2,10,0
"3997",10455533,"VENICE BEACH OCEANSIDE GARDEN ~ 50 FEET TO BEACH!",9352017,"Sydney","City of Los Angeles","Venice",33.98488,-118.47073,"Entire home/apt",195,30,42,"201909",0.81,3,365
"3999",10468518,"Studio apartment in North Hollywood",53945836,"Chase","City of Los Angeles","North Hollywood",34.18639,-118.38596,"Entire home/apt",85,30,3,"201902",0.06,1,364
"4000",10470807,"Hollywood Large Studio I",40225166,"Chris","City of Los Angeles","Hollywood",34.09193,-118.34286,"Entire home/apt",88,31,224,"202003",4.22,25,345
"4001",10495335,"Casa Dulcinea: Rooms w/pool & spa!",54103858,"Victoria","City of Los Angeles","Woodland Hills",34.15101,-118.61067,"Private room",100,1,47,"202002",0.88,1,363
"4002",10502452,"Hollywood Hills Bungalow",19758074,"Bita","City of Los Angeles","Hollywood Hills West",34.12125,-118.37558,"Entire home/apt",125,3,22,"202002",0.43,1,349
"4003",10520962,"Private Glamorous Guest Suite",50457031,"Lloyd","City of Los Angeles","Studio City",34.14061,-118.37412,"Entire home/apt",110,3,41,"202003",0.77,2,360
"4004",10524332,"Luxury-inspired - Entire Home or Private Room",1934448,"Lisa","City of Los Angeles","Sawtelle",34.04526,-118.45445,"Entire home/apt",91,30,32,"201705",0.6,1,0
"4005",10525730,"Decompress on the Balcony at a Serene Venice Beach Apartment",24869402,"Rene","City of Los Angeles","Venice",33.99425,-118.46329,"Entire home/apt",125,2,295,"202005",5.53,1,304
"4006",10527380,"Eagle Rock Hideaway",17839014,"Marie","City of Los Angeles","Eagle Rock",34.13423,-118.20605,"Entire home/apt",150,1,1,"201604",0.02,1,0
"4007",10528371,"Brand new 2 min to Staples Center",27447027,"James","City of Los Angeles","Westlake",34.04823,-118.26938,"Entire home/apt",232,30,18,"201901",0.34,26,365
"4008",10546506,"One of the last Farmhouses in ""Venice of America""",3607382,"Daniela","City of Los Angeles","Venice",34.00377,-118.45181,"Entire home/apt",300,30,14,"201910",0.28,1,344
"4009",10547145,"Mid-Century Musician's Ranch House",1102743,"Pati","City of Los Angeles","Encino",34.15784,-118.51499,"Entire home/apt",750,2,20,"202001",0.38,2,0
"4010",10547887,"Hollywood Two-Level MODERN Mansion! +Views +Hills!",54396618,"Bushra","City of Los Angeles","Hollywood Hills",34.12229,-118.34082,"Entire home/apt",750,2,63,"202003",1.2,1,346
"4011",10562106,"Hollywood Vintage 4 - CC Bed and Breakfast",970048,"Nataya","City of Los Angeles","Hollywood Hills",34.10547,-118.31442,"Entire home/apt",98,1,260,"202005",4.89,13,349
"4012",10566503,"Colonial Craftsman Bed and Breakfast - Studio",970048,"Nataya","City of Los Angeles","Hollywood Hills",34.10547,-118.31442,"Entire home/apt",73,1,216,"202003",4.06,13,357
"4013",10569659,"Luxury StayCation- Gated Private Luxury Home",54392353,"Pascal","City of Los Angeles","Los Feliz",34.11372,-118.30383,"Entire home/apt",700,4,26,"202005",0.5,1,89
"4014",10570334,"POOL HOME Private hillside setting, above LA",54523325,"Vesta","City of Los Angeles","Glassell Park",34.12585,-118.23587,"Private room",89,1,141,"202004",2.7,2,315
"4015",10575510,"The Famous Walk Of Fame 2BR/2BATH With Free Parking! (D2)",35098474,"Davey","City of Los Angeles","Hollywood",34.1044,-118.32931,"Entire home/apt",149,2,193,"202006",3.62,1,314
"4016",10576751,"SAN FDO. VALLEY / NORTH HILLS -CSUN",16672866,"Carlos","City of Los Angeles","Panorama City",34.24113,-118.45107,"Entire home/apt",125,5,18,"202003",0.35,20,365
"4017",10588426,"Hidden Hollywood Star",30950920,"Margalytte","City of Los Angeles","East Hollywood",34.08982,-118.30765,"Entire home/apt",99,30,72,"202001",1.37,10,340
"4020",10591359,"Downtown Los Angeles luxury loft in historic core",54644897,"Paul","City of Los Angeles","Downtown",34.04756,-118.24957,"Entire home/apt",130,30,14,"201906",0.27,1,236
"4021",10593704,"Private Echo Park 1BR (w/ gated parking!)",14736083,"Jeff","City of Los Angeles","Westlake",34.06737,-118.26915,"Entire home/apt",120,4,7,"201611",0.14,1,0
"4022",10597035,"East LA Retreat",7186357,"Brennan","City of Los Angeles","Boyle Heights",34.04945,-118.19937,"Private room",59,1,34,"202002",0.72,1,89
"4024",10600572,"SPACIOUS Dual Master 2Bd/2Ba/2Parking Koreatown #1",29605081,"Albert.Bnb","City of Los Angeles","Koreatown",34.06202,-118.29812,"Entire home/apt",99,1,281,"202003",5.29,9,355
"4025",10616417,"Boho chic. A cosy nights sleep",34769112,"Bryony","City of Los Angeles","Los Feliz",34.10467,-118.29836,"Shared room",53,1,140,"202002",2.66,3,364
"4026",10628277,"Exquisite 2 bdrm+ Garden Cottage",3925310,"Inna","City of Los Angeles","Sherman Oaks",34.15935,-118.45648,"Entire home/apt",250,2,8,"201708",0.15,3,88
"4028",10631001,"Sun Oasis",1318259,"Jennifer","City of Los Angeles","Van Nuys",34.20125,-118.45283,"Private room",55,30,4,"201909",0.08,3,217
"4029",10633270,"Private guest efficiency in Studio City",18283110,"Jillian","City of Los Angeles","Valley Village",34.16772,-118.41155,"Entire home/apt",75,3,43,"202002",0.99,1,179
"4030",10660072,"Large Guesthouse Zip To Must-See LA",9877669,"Richard","City of Los Angeles","Sherman Oaks",34.15669,-118.46272,"Entire home/apt",99,30,267,"201911",5.02,2,275
"4031",10660651,"Great location & amenities, DTLA",20708192,"Hitesh","City of Los Angeles","Westlake",34.05431,-118.26132,"Entire home/apt",79,1,2,"201605",0.04,2,0
"4032",10661091,"Great location & amenities, DTLA",20708192,"Hitesh","City of Los Angeles","Westlake",34.05153,-118.26323,"Shared room",43,1,34,"201804",0.64,2,0
"4033",10661144,"EPIC VIEWS above Sunset Strip/Weho/Hollywood Hills",11083703,"Ben","City of Los Angeles","Hollywood Hills West",34.09865,-118.37425,"Entire home/apt",699,1,64,"202005",1.23,1,179
"4036",10681598,"The Mother Ranch W- Stables     # HSR (Phone number hidden by Airbnb)",55177453,"Pamela","City of Los Angeles","Sylmar",34.31414,-118.45187,"Entire home/apt",145,3,39,"202003",0.77,1,88
"4038",10683859,"Oasis in the Heart of LA",28578679,"Ethan","City of Los Angeles","Beverly Grove",34.06333,-118.36371,"Entire home/apt",475,2,3,"202001",0.06,1,0
"4040",10707519,"Cactus surrounded Casita",55328847,"Diane","City of Los Angeles","Encino",34.14716,-118.50661,"Entire home/apt",71,2,123,"202003",2.53,1,236
"4041",10707679,"Off Rose!Close to BEACH!",20609698,"Melissa","City of Los Angeles","Venice",34.00234,-118.46522,"Private room",75,2,166,"202003",3.11,8,90
"4042",10708502,"Private Bedroom, Bath & TV Room",15521452,"Steve","City of Los Angeles","Atwater Village",34.11804,-118.26427,"Private room",54,2,21,"202002",0.4,1,301
"4043",10709761,"Rest in the heart of Koreatown",999390,"Ben","City of Los Angeles","Koreatown",34.05756,-118.29755,"Private room",45,30,3,"201604",0.06,1,0
"4044",10709860,"Charming Los Angeles House",55342862,"Bar","City of Los Angeles","Silver Lake",34.09287,-118.27494,"Entire home/apt",255,1,153,"202005",2.95,9,170
"4045",10711412,"Private Room in a Music Home ★ 한글 환영",34492584,"Gene","City of Los Angeles","Mid-City",34.03532,-118.34139,"Private room",54,30,148,"202001",3.18,2,0
"4046",10724034,"Relax in Hollywood Sweet Retreat Apartment",2764371,"Pamela","City of Los Angeles","Hollywood Hills West",34.10597,-118.3459,"Entire home/apt",149,30,80,"202003",1.56,1,345
"4047",10725757,"Woodland Hills Warner CTR  Luxury Pool Spa TC GYM",46976086,"Fay","City of Los Angeles","Woodland Hills",34.17269,-118.60093,"Entire home/apt",99,31,8,"202003",0.26,2,365
"4048",10726034,"Beautiful and Local",55435140,"Shawn","City of Los Angeles","Leimert Park",34.00384,-118.33152,"Private room",43,14,16,"202002",0.3,1,179
"4049",10728788,"Cozy & Clean - Close to UNIVERSAL STUDIOS!",4523411,"Annalise And Nate","City of Los Angeles","Toluca Lake",34.15483,-118.36435,"Private room",74,1,200,"201902",3.76,3,0
"4050",10729729,"Family Modern Beach & Guest House | Sleeps 8",4656446,"A.C.","City of Los Angeles","Venice",33.99514,-118.44946,"Entire home/apt",373,5,76,"202003",1.48,50,90
"4052",10746762,"Cozy 2BD/2BA - Close to Universal!",4523411,"Annalise And Nate","City of Los Angeles","Toluca Lake",34.15348,-118.36423,"Entire home/apt",148,30,95,"201901",1.86,3,0
"4053",10747461,"The Best Location To Stay In L.A.",54391267,"攸嗣 Yoshi","City of Los Angeles","Mid-Wilshire",34.06763,-118.35036,"Private room",79,1,201,"201903",3.8,1,41
"4054",10754197,"Cozy 1b1b- Eagle Rock- by Oxy",14567953,"David","City of Los Angeles","Eagle Rock",34.13771,-118.21038,"Entire home/apt",89,1,274,"202005",5.15,2,20
"4055",10755026,"Newly Renovated Contemporary Home",55614544,"Bunmi","City of Los Angeles","Harbor City",33.79575,-118.30856,"Entire home/apt",129,2,113,"202004",2.15,1,179
"4056",10755420,"Studio On Venice Blvd 3 Miles From Beach!",55616132,"Lucy","City of Los Angeles","Mar Vista",34.00855,-118.42615,"Entire home/apt",60,30,16,"201901",0.3,1,0
"4057",10766240,"Modern Room on Sawtelle + Parking",14913817,"Tsz","City of Los Angeles","Sawtelle",34.04551,-118.44578,"Private room",89,1,32,"201912",0.62,1,290
"4060",10772584,"Silver Lake Hills Studio Retreat",55722112,"Loanne","City of Los Angeles","Silver Lake",34.09343,-118.27263,"Private room",125,2,182,"202003",3.46,1,44
"4062",10781947,"Hollywood private room & bathroom home w garden",335219,"Lynn","City of Los Angeles","East Hollywood",34.09356,-118.30363,"Private room",75,2,56,"202003",1.06,1,364
"4063",10784354,"Bel Air Private & Relaxing Modern Home w/ HotTub",4656446,"A.C.","City of Los Angeles","Bel-Air",34.0892,-118.43771,"Private room",300,31,60,"201912",1.27,50,344
"4064",10788613,"Charming Spanish Style Studio Apt",55028256,"Oji","City of Los Angeles","West Adams",34.02807,-118.34542,"Entire home/apt",81,2,72,"202003",1.41,1,253
"4065",10789854,"GREAT studio in Los Feliz!",12431272,"Ahamed","City of Los Angeles","Los Feliz",34.10356,-118.29622,"Entire home/apt",100,30,4,"201610",0.08,2,0
"4066",10811281,"Venice Gorgeous Beach House!",19649942,"Ricardo","City of Los Angeles","Venice",33.98849,-118.47031,"Entire home/apt",690,2,57,"202003",1.07,1,362
"4067",10811731,"Charming, Lovely & Unique",19237277,"Brenda","City of Los Angeles","Lake Balboa",34.19162,-118.49206,"Entire home/apt",225,30,1,"201907",0.09,8,0
"4068",10812058,"Lovely, Bright & Charming",19237277,"Brenda","City of Los Angeles","Lake Balboa",34.19031,-118.49206,"Entire home/apt",195,30,13,"201909",0.45,8,0
"4069",10813492,"A Peaceful Garden Sanctuary in Venice",20322871,"Sepi & Ben","City of Los Angeles","Venice",33.99579,-118.45813,"Entire home/apt",850,2,48,"202002",0.91,1,66
"4070",10814831,"Bleached extra clean 3beds 1 theater huge backyard",10076906,"Melik","City of Los Angeles","Sun Valley",34.22722,-118.39552,"Entire home/apt",187,5,9,"202002",0.91,1,337
"4071",10816617,"Cozy Master Queen bed w/priv. bath",56005746,"Daniel","City of Los Angeles","Woodland Hills",34.15568,-118.60419,"Private room",70,1,30,"201703",0.63,1,83
"4072",10835634,"Superb Newly Remodeled In Adams Historical Area",56112835,"Amir","City of Los Angeles","Jefferson Park",34.03502,-118.33226,"Entire home/apt",200,30,2,"201707",0.06,1,365
"4073",10836645,"Perfect studio in Los Feliz!",12431272,"Ahamed","City of Los Angeles","Los Feliz",34.10358,-118.29541,"Entire home/apt",80,30,44,"201910",0.84,2,0
"4074",10836671,"Private guest room with bathroom, Designer House",34325180,"Marvin","City of Los Angeles","Hollywood",34.09368,-118.33679,"Private room",135,30,36,"201704",0.7,1,0
"4075",10839397,"HOLLYWOOD HILLS MANSION WITH POOL & VIEWS",12187513,"David","City of Los Angeles","Hollywood Hills",34.10787,-118.34468,"Entire home/apt",650,2,31,"201905",0.67,3,175
"4076",10839459,"5 MIN WALK TO THE GROVE - 2BR/2BA - WASHER DRYER",16572765,"Sabrina","City of Los Angeles","Mid-Wilshire",34.06588,-118.35589,"Entire home/apt",177,7,28,"202003",0.55,6,347
"4077",10839510,"Great 1 bedroom 1 bath / washer and dryer",16572765,"Sabrina","City of Los Angeles","Mid-Wilshire",34.06566,-118.35574,"Entire home/apt",145,5,47,"201912",0.96,6,360
"4080",10856210,"Spectacular View in Laurel Canyon",56232497,"J","City of Los Angeles","Hollywood Hills West",34.11264,-118.38592,"Entire home/apt",255,2,118,"202006",2.51,1,331
"4081",10857330,"Cozy Beach Sanctuary Heart of Venice",1813729,"Loulou","City of Los Angeles","Venice",34.00041,-118.47184,"Entire home/apt",200,30,127,"202001",2.45,4,170
"4083",10875480,"2 Bed-Room Condo - West LA Japantown / UCLA",52796874,"Yev","City of Los Angeles","West Los Angeles",34.04143,-118.43889,"Entire home/apt",125,5,18,"201808",0.36,1,0
"4084",10881592,"Private pool unit with 1 bedroom",26213814,"Mathias","City of Los Angeles","Woodland Hills",34.17303,-118.61597,"Entire home/apt",119,3,133,"202006",2.54,1,204
"4085",10886343,"Privacy and Comfort in A Restored 1930s Spanish Villa",44611513,"Lisa & Thomas","City of Los Angeles","Studio City",34.14035,-118.37577,"Private room",98,2,293,"202006",5.62,1,150
"4086",10887646,"A+ Los Angeles Large 2BR/2BATH + 2 Free Parking Spots! (P2)",11615105,"Dave","City of Los Angeles","Westlake",34.0512,-118.26346,"Entire home/apt",149,3,173,"202005",3.29,8,322
"4087",10887948,"So Cal Townhouse w/ Rooftop Deck",4123935,"Sina","City of Los Angeles","Westwood",34.05177,-118.43643,"Entire home/apt",200,30,5,"201605",0.09,1,365
"4088",10902195,"Private room in bright apartment by the beach",11428758,"Steven And Camila","City of Los Angeles","Pacific Palisades",34.03696,-118.51274,"Private room",68,1,5,"201703",0.12,2,0
"4090",10912142,"Remodeled Greek Style apt (private room)",28005117,"Cihan","City of Los Angeles","Hollywood",34.08757,-118.31347,"Private room",49,30,10,"201911",0.2,6,365
"4091",10912351,"Traditional California",23711413,"Geraldine","City of Los Angeles","San Pedro",33.72484,-118.30711,"Private room",89,2,36,"202002",0.68,1,55
"4092",10919444,"Chic Venice apartment",11351063,"Aaron","City of Los Angeles","Venice",33.99524,-118.45809,"Entire home/apt",140,31,49,"202001",0.93,16,365
"4093",10920578,"Rooms per month near Malibu - Los Angeles (LA)",1381694,"Ann","City of Los Angeles","Woodland Hills",34.17058,-118.64444,"Private room",65,6,52,"202003",1.01,7,343
"4094",10924341,"Hotel Style Private Guest House w/ Washer & Dryer",9162816,"Erica & Greg","City of Los Angeles","Glassell Park",34.11947,-118.2251,"Entire home/apt",98,31,172,"201912",3.27,3,80
"4095",10924435,"Contemporary Home with Lush Garden and Hot Tub",28457541,"Sarah","City of Los Angeles","Echo Park",34.0846,-118.25515,"Entire home/apt",350,31,73,"202005",1.39,1,344
"4096",10925044,"Great location 1 bedroom! Right next to sunset!",33993970,"Kahn","City of Los Angeles","Hollywood",34.09672,-118.33162,"Entire home/apt",99,7,25,"201811",0.47,6,359
"4097",10926937,"Hip Cool Venice Canal Cottage",28362090,"Linda","City of Los Angeles","Venice",33.98333,-118.46652,"Entire home/apt",200,31,171,"202001",3.26,2,229
"4099",10927168,"HOLLYWOOD HOUSE great location 3 BDR 2 BTH",32718754,"Ricardo","City of Los Angeles","Hollywood",34.09382,-118.3335,"Entire home/apt",200,4,71,"202003",1.37,3,81
"4100",10928157,"Artist Sanctuary in Echo Park Hills",4941700,"Mi","City of Los Angeles","Echo Park",34.0892,-118.24459,"Entire home/apt",110,31,2,"201905",0.04,1,0
"4101",10929396,"Hollywood Hills Bungalow Private",56660611,"Shay","City of Los Angeles","Hollywood Hills",34.13224,-118.36014,"Entire home/apt",105,3,115,"202003",2.18,2,346
"4102",10929582,"Bright and open Guest House",56661546,"Dave & Melissa","City of Los Angeles","North Hollywood",34.16977,-118.38511,"Entire home/apt",75,1,188,"202003",5.97,1,2
"4103",10948340,"Spacious, cozy studio n/ Paramount",56778445,"Andrew","City of Los Angeles","Larchmont",34.08165,-118.31712,"Entire home/apt",75,30,3,"201602",0.06,1,0
"4104",10960652,"Private GuestHouse with Ample Free Parking",56853516,"Kim","City of Los Angeles","Mid-City",34.04728,-118.36958,"Entire home/apt",95,2,171,"202005",3.38,1,333
"4105",10965459,"SEPARATE ENTRANCE, Bright, Quiet, Spacious, Room",56660204,"Trisha","City of Los Angeles","Rancho Park",34.03232,-118.42704,"Private room",100,60,5,"201908",0.16,4,90
"4106",10968096,"The Art-Rich, Eco-Friendly Silver Lake Sanctuary",14455919,"Blanca & Benjamin","City of Los Angeles","Silver Lake",34.08098,-118.28431,"Entire home/apt",99,30,147,"201912",3.05,1,92
"4107",10969992,"Cozy Couch Next to Metro!",56909859,"Emily","City of Los Angeles","Highland Park",34.10389,-118.20287,"Shared room",25,1,6,"201608",0.12,1,0
